CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,calculated_utilization,High_Utilization_Flag,Low_Utilization_Flag,Credit_Headroom,avg_transaction_value,Transaction_Intensity,Inactivity_Rate,High_Contact_Flag,Inactive_Customer_Flag,High_Value_Customer_Flag,Churn_Binary,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Utilization_Category_Low,Utilization_Category_Medium
714107958,Existing Customer,45,1,36,4,4,3,6576.0,0,6576.0,0.579,1465,34,0.619,0.0,0.0,0,1,6576.0,40.69444444444444,40.69444444444444,0.3333333333333333,0,1,0,0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
789140283,Existing Customer,53,0,42,5,4,1,2664.0,2037,627.0,0.85,1286,29,0.933,0.765,0.7646396396396397,0,0,627.0,30.61904761904762,30.61904761904762,0.3333333333333333,0,1,0,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
715550508,Existing Customer,45,3,28,5,1,2,2535.0,2440,95.0,1.705,1312,20,1.222,0.963,0.9625246548323472,1,0,95.0,46.857142857142854,46.857142857142854,0.08333333333333333,0,0,0,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
719712633,Existing Customer,64,1,52,6,4,3,1709.0,895,814.0,1.656,1673,32,0.882,0.524,0.5236980690462258,0,0,814.0,32.17307692307692,32.17307692307692,0.3333333333333333,0,1,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
772629333,Existing Customer,45,3,35,5,4,2,3454.0,1200,2254.0,0.597,1313,30,0.304,0.347,0.3474232773595831,0,0,2254.0,37.51428571428571,37.51428571428571,0.3333333333333333,0,1,0,0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
720336708,Existing Customer,53,3,35,5,3,2,3789.0,1706,2083.0,1.047,1609,42,0.68,0.45,0.4502507257851676,0,0,2083.0,45.97142857142857,45.97142857142857,0.25,0,0,0,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
802013583,Existing Customer,56,3,50,3,2,0,9689.0,2250,7439.0,0.576,1158,19,0.727,0.232,0.23222210754463826,0,0,7439.0,23.16,23.16,0.16666666666666666,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
711887583,Attrited Customer,47,2,37,2,3,3,5449.0,1628,3821.0,0.696,836,18,0.385,0.299,0.29877041659020004,0,0,3821.0,22.594594594594593,22.594594594594593,0.25,0,0,0,1,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True
714778833,Existing Customer,49,3,43,4,4,0,23032.0,1960,21072.0,0.619,1289,22,1.0,0.085,0.08509899270580062,0,1,21072.0,29.976744186046513,29.976744186046513,0.3333333333333333,0,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
713843283,Existing Customer,41,3,34,5,3,3,34516.0,2053,32463.0,1.034,1487,26,0.733,0.059,0.05947966160621161,0,1,32463.0,43.73529411764706,43.73529411764706,0.25,0,0,1,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False
779155158,Existing Customer,53,3,34,6,2,2,2940.0,1264,1676.0,0.562,1259,33,0.5,0.43,0.42993197278911566,0,0,1676.0,37.029411764705884,37.029411764705884,0.16666666666666666,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
721091583,Existing Customer,44,2,32,3,3,3,3031.0,1879,1152.0,0.788,1298,15,1.5,0.62,0.6199274166941603,0,0,1152.0,40.5625,40.5625,0.25,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
713572683,Existing Customer,44,3,25,3,3,0,1862.0,0,1862.0,0.883,1226,34,0.789,0.0,0.0,0,1,1862.0,49.04,49.04,0.25,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
716657058,Existing Customer,43,4,33,2,3,3,8358.0,926,7432.0,0.762,1566,37,0.542,0.111,0.1107920555156736,0,1,7432.0,47.45454545454545,47.45454545454545,0.25,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
779509983,Existing Customer,53,2,36,6,1,2,34516.0,931,33585.0,0.828,1022,21,1.1,0.027,0.02697299802989918,0,1,33585.0,28.38888888888889,28.38888888888889,0.08333333333333333,0,0,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
717929133,Existing Customer,44,1,36,5,2,3,14450.0,2440,12010.0,1.283,1235,30,0.667,0.169,0.16885813148788928,0,1,12010.0,34.30555555555556,34.30555555555556,0.16666666666666666,0,0,1,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
808284783,Existing Customer,62,1,56,6,0,0,1438.3,0,1438.3,0.813,1951,44,1.095,0.0,0.0,0,1,1438.3,34.839285714285715,34.839285714285715,0.0,0,0,0,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
708476808,Existing Customer,54,4,36,6,3,2,33791.0,1960,31831.0,0.618,1047,31,0.824,0.058,0.058003610428812406,0,1,31831.0,29.083333333333332,29.083333333333332,0.25,0,0,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
710916408,Existing Customer,57,4,39,4,3,0,8466.0,1886,6580.0,0.56,1342,32,0.391,0.223,0.22277344672808883,0,0,6580.0,34.41025641025641,34.41025641025641,0.25,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
708492558,Existing Customer,42,3,36,5,3,3,15088.0,865,14223.0,0.939,1107,21,1.625,0.057,0.05733032873806999,0,1,14223.0,30.75,30.75,0.25,0,0,1,0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False
799825758,Existing Customer,42,4,36,5,1,2,3263.0,1674,1589.0,0.588,1251,35,0.346,0.513,0.5130248237817959,0,0,1589.0,34.75,34.75,0.08333333333333333,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
718619883,Existing Customer,54,0,36,2,2,2,1494.0,706,788.0,1.674,1305,24,3.0,0.473,0.4725568942436412,0,0,788.0,36.25,36.25,0.16666666666666666,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
711844758,Existing Customer,48,3,35,6,1,0,13551.0,1294,12257.0,0.791,1388,37,1.056,0.095,0.09549110766733082,0,1,12257.0,39.65714285714286,39.65714285714286,0.08333333333333333,0,0,1,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
714798783,Existing Customer,49,1,36,6,2,2,18886.0,895,17991.0,1.826,1235,18,1.571,0.047,0.04738960076246956,0,1,17991.0,34.30555555555556,34.30555555555556,0.16666666666666666,0,0,1,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
826762908,Existing Customer,52,3,48,3,2,0,11976.0,1273,10703.0,1.024,2089,36,1.118,0.106,0.10629592518370073,0,1,10703.0,43.520833333333336,43.520833333333336,0.16666666666666666,0,0,1,0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
771894558,Existing Customer,50,3,39,4,1,4,9964.0,1559,8405.0,1.873,1626,25,0.786,0.156,0.15646326776395023,0,1,8405.0,41.69230769230769,41.69230769230769,0.08333333333333333,1,0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
721074183,Existing Customer,49,1,36,4,6,3,24159.0,1196,22963.0,0.712,1111,24,1.0,0.05,0.049505360321205345,0,1,22963.0,30.86111111111111,30.86111111111111,0.5,0,1,1,0,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
715259583,Existing Customer,53,2,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355,0.3545318910854159,0,0,3461.0,35.29545454545455,35.29545454545455,0.16666666666666666,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
718414008,Existing Customer,50,2,36,3,2,2,34516.0,1023,33493.0,1.004,1064,13,0.625,0.03,0.029638428554873104,0,1,33493.0,29.555555555555557,29.555555555555557,0.16666666666666666,0,0,1,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
719666283,Existing Customer,55,1,36,4,1,0,3174.0,1951,1223.0,0.766,1243,29,0.611,0.615,0.6146817895400126,0,0,1223.0,34.52777777777778,34.52777777777778,0.08333333333333333,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
714877233,Existing Customer,53,1,47,3,2,2,12262.0,1836,10426.0,1.584,1659,38,1.533,0.15,0.14973087587669223,0,1,10426.0,35.297872340425535,35.297872340425535,0.16666666666666666,0,0,1,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
785387883,Existing Customer,47,3,41,4,3,3,3788.0,1540,2248.0,0.566,1594,47,0.382,0.407,0.4065469904963041,0,0,2248.0,38.8780487804878,38.8780487804878,0.25,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
771075258,Existing Customer,55,2,42,2,3,2,34516.0,1527,32989.0,0.526,1268,42,0.355,0.044,0.04424035230038243,0,1,32989.0,30.19047619047619,30.19047619047619,0.25,0,0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
711318033,Existing Customer,47,3,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0,0.0,0,1,2926.0,36.22222222222222,36.22222222222222,0.16666666666666666,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
783554958,Existing Customer,58,4,52,6,1,0,32090.0,0,32090.0,0.567,1368,30,0.364,0.0,0.0,0,1,32090.0,26.307692307692307,26.307692307692307,0.08333333333333333,0,0,1,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
720201033,Attrited Customer,53,2,41,3,3,2,11669.0,2227,9442.0,0.622,720,23,0.353,0.191,0.19084754477675894,0,1,9442.0,17.5609756097561,17.5609756097561,0.25,0,0,1,1,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
718039683,Existing Customer,52,2,45,3,1,2,13532.0,1300,12232.0,0.846,1521,29,1.417,0.096,0.09606857818504286,0,1,12232.0,33.8,33.8,0.08333333333333333,0,0,1,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
710806083,Existing Customer,50,1,36,4,2,2,11888.0,2090,9798.0,0.7,1137,30,0.765,0.176,0.17580753701211305,0,1,9798.0,31.583333333333332,31.583333333333332,0.16666666666666666,0,0,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False
714752208,Existing Customer,42,1,36,5,1,2,2393.0,1985,408.0,0.788,978,16,0.778,0.83,0.8295027162557459,1,0,408.0,27.166666666666668,27.166666666666668,0.08333333333333333,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
822063408,Existing Customer,43,4,39,5,1,2,6111.0,2517,3594.0,0.632,1221,16,2.2,0.412,0.4118802160039273,0,0,3594.0,31.307692307692307,31.307692307692307,0.08333333333333333,0,0,0,0,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
714490308,Existing Customer,57,4,46,3,2,3,19270.0,1662,17608.0,1.186,1565,28,1.545,0.086,0.0862480539699014,0,1,17608.0,34.02173913043478,34.02173913043478,0.16666666666666666,0,0,1,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
713356833,Existing Customer,52,1,43,3,1,4,3710.0,2517,1193.0,1.541,1578,34,0.7,0.678,0.6784366576819407,0,0,1193.0,36.69767441860465,36.69767441860465,0.08333333333333333,1,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
711402333,Existing Customer,47,2,37,2,1,3,3235.0,797,2438.0,0.541,1493,32,1.0,0.246,0.2463678516228748,0,0,2438.0,40.351351351351354,40.351351351351354,0.08333333333333333,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
708296883,Existing Customer,44,3,38,3,1,0,11749.0,788,10961.0,0.688,1178,27,0.929,0.067,0.06706953783300706,0,1,10961.0,31.0,31.0,0.08333333333333333,0,0,1,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
719154483,Existing Customer,53,2,36,5,3,2,7753.0,2100,5653.0,0.839,991,26,0.733,0.271,0.2708628917838256,0,0,5653.0,27.52777777777778,27.52777777777778,0.25,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
717721458,Existing Customer,45,4,40,5,1,0,10408.0,1186,9222.0,1.689,2560,42,1.211,0.114,0.11395080707148347,0,1,9222.0,64.0,64.0,0.08333333333333333,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
711112683,Existing Customer,63,1,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,0.3952609024451727,0,0,2399.0,46.02777777777778,46.02777777777778,0.16666666666666666,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
715674483,Existing Customer,39,2,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,0.4056406124093473,0,0,3688.0,44.592592592592595,44.592592592592595,0.16666666666666666,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
789322833,Attrited Customer,48,5,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,0.0,0,1,8025.0,17.710526315789473,17.710526315789473,0.25,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
789968058,Existing Customer,51,1,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,0.25752545374059316,0,0,6709.0,26.928571428571427,26.928571428571427,0.16666666666666666,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
709919283,Existing Customer,54,4,34,2,3,2,14926.0,2517,12409.0,1.996,1576,25,1.5,0.169,0.1686319174594667,0,1,12409.0,46.35294117647059,46.35294117647059,0.25,0,0,1,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
718744008,Existing Customer,59,1,36,3,2,3,6335.0,1128,5207.0,0.397,1217,20,0.667,0.178,0.17805840568271508,0,1,5207.0,33.80555555555556,33.80555555555556,0.16666666666666666,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
767712558,Attrited Customer,59,1,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,0.0,0,1,14979.0,10.0,10.0,0.25,0,0,1,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
712950783,Attrited Customer,48,4,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,0.0,0,1,2732.0,19.44736842105263,19.44736842105263,0.16666666666666666,0,0,0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
716104983,Existing Customer,41,2,32,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,0.9408888888888889,1,0,133.0,50.53125,50.53125,0.25,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
818839983,Existing Customer,55,2,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,0.14071088310736535,0,1,9380.0,31.84,31.84,0.16666666666666666,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
772288758,Existing Customer,47,4,36,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,0.22957562161151618,0,0,4121.0,37.30555555555556,37.30555555555556,0.08333333333333333,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
712350858,Existing Customer,41,2,24,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,0.11787315823190263,0,1,8262.0,54.291666666666664,54.291666666666664,0.08333333333333333,0,0,0,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
711009708,Existing Customer,40,3,28,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,0.0,0,1,21617.0,48.25,48.25,0.08333333333333333,0,0,1,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
712720158,Existing Customer,68,1,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,0.1191919191919192,0,1,12208.0,34.107142857142854,34.107142857142854,0.16666666666666666,0,0,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
712215258,Existing Customer,50,1,31,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,0.0,0,1,18386.0,41.87096774193548,41.87096774193548,0.16666666666666666,0,0,1,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
773827008,Existing Customer,47,4,41,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,0.6403326403326404,0,0,865.0,26.51219512195122,26.51219512195122,0.16666666666666666,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
